index,article_id,article_span,span_start,span_end,tAnger,tFear,tJoy,tSadness,tValence,tEmotion,tEmotionScore,tSentiment,tSentimentScore,label
2668,761546223,violence,441,449,0.647,0.596,0.196,0.615,0.224,anger,6,very negative,-2,Repetition
2669,761546223,dumbed down,4169,4180,0.458,0.364,0.252,0.512,0.388,sadness,5,negative,-1,Repetition
2670,761546223,indoctrination,3272,3286,0.273,0.298,0.366,0.409,0.56,joy,4,positive,1,Repetition
2671,761546223,indoctrinated,4271,4284,0.351,0.341,0.271,0.449,0.468,sadness,4,negative,-1,Repetition
2672,761546223,Gun-Free Schools,225,241,0.387,0.478,0.146,0.484,0.414,sadness,5,negative,-1,Slogans
2673,761546223,mass shooting,72,85,0.563,0.571,0.103,0.564,0.211,fear,6,very negative,-2,Appeal_to_fear-prejudice
2674,761564397,"""  They used me as an example because of [the backlash over] Hillary Clinton.  """,2749,2825,0.441,0.442,0.28,0.428,0.457,fear,4,negative,-1,Causal_Oversimplification
2675,761564397,our government,4178,4192,0.391,0.366,0.201,0.484,0.44,sadness,5,negative,-1,Flag-Waving
2676,761610997,comatose,513,521,0.421,0.485,0.261,0.463,0.438,fear,5,negative,-1,Loaded_Language
2677,761610997,dead,1157,1161,0.563,0.556,0.16,0.545,0.358,anger,6,negative,-1,Loaded_Language
2678,761610997,""" America First """,1977,1992,0.316,0.35,0.346,0.39,0.539,joy,3,positive,1,Slogans
2679,761610997,great,1886,1891,0.309,0.21,0.418,0.273,0.625,joy,4,positive,1,"Exaggeration,Minimisation"
2680,761610997,""" There is no Republican Party.
There ' s a Trump party, """,190,244,0.442,0.347,0.283,0.402,0.478,anger,4,negative,-1,Black-and-White_Fallacy
2681,761610997,Trumpism,1225,1233,0.387,0.366,0.239,0.392,0.475,sadness,4,negative,-1,"Name_Calling,Labeling"
2682,761610997,"if Trumpism is not the future of the GOP, it is hard to see what a promising GOP agenda might look like",1222,1325,0.346,0.472,0.131,0.376,0.411,fear,5,negative,-1,Black-and-White_Fallacy
2683,761610997,Soviet Empire,1843,1856,0.306,0.318,0.349,0.303,0.55,joy,3,positive,1,"Exaggeration,Minimisation"
2684,761610997,cult,2045,2049,0.358,0.416,0.298,0.426,0.475,sadness,4,negative,-1,"Name_Calling,Labeling"
2685,761610997,zealots,2202,2209,0.463,0.449,0.191,0.448,0.364,anger,5,negative,-1,"Name_Calling,Labeling"
2686,761610997,"their own country, Great Britain",2381,2413,0.344,0.285,0.364,0.357,0.616,joy,4,positive,1,Flag-Waving
2687,761610997,"China was allowed to run $4 trillion in trade surpluses at our expense, converting herself into the world ' s first manufacturing power and denuding America of tens of thousands of factories and millions of manufacturing jobs",2604,2827,0.477,0.436,0.312,0.346,0.487,no specific emotion,0,neutral,0,Causal_Oversimplification
2688,761610997,so disillusioned the nation that it elected Barack Obama,3663,3719,0.495,0.409,0.297,0.498,0.408,sadness,5,negative,-1,Causal_Oversimplification
2689,761610997,"watershed moment in U.S. and world history, and in the future of the GOP",4112,4184,0.388,0.403,0.321,0.34,0.529,joy,3,positive,1,"Exaggeration,Minimisation"
2690,761610997,its time has come and gone,5045,5071,0.438,0.441,0.39,0.516,0.521,joy,4,positive,1,Black-and-White_Fallacy
2691,761610997,punish aggressors,617,634,0.514,0.446,0.135,0.517,0.38,sadness,5,negative,-1,Loaded_Language
2692,761610997,end tyranny in our world,640,664,0.344,0.402,0.323,0.396,0.468,fear,4,negative,-1,Slogans
2693,761610997,""" America First """,1977,1992,0.316,0.35,0.346,0.39,0.539,joy,3,positive,1,Flag-Waving
2694,761610997,repudiated,4604,4614,0.449,0.303,0.197,0.458,0.401,sadness,5,negative,-1,Loaded_Language
2695,761674108,awash in blood,2560,2574,0.398,0.477,0.383,0.519,0.454,sadness,5,negative,-1,Loaded_Language
2696,761674108,hard-edged,3771,3781,0.343,0.354,0.282,0.423,0.431,sadness,4,negative,-1,Loaded_Language
2697,761674108,gut-level,3803,3812,0.382,0.406,0.29,0.478,0.447,sadness,5,negative,-1,Loaded_Language
2698,761674108,Extremism in the defense of liberty is no vice,539,585,0.43,0.368,0.225,0.372,0.469,anger,4,negative,-1,Slogans
2699,761674108,""" Mr. Conservative """,698,716,0.329,0.352,0.321,0.354,0.517,no specific emotion,0,neutral,0,"Name_Calling,Labeling"
2700,761674108,""" discretion is the better part of valor. """,906,948,0.279,0.229,0.343,0.36,0.576,joy,3,positive,1,Slogans
2701,761674108,summertime soldier,975,993,0.341,0.354,0.4,0.41,0.517,no specific emotion,0,neutral,0,"Name_Calling,Labeling"
2702,761674108,while he retires to Tennessee,1041,1070,0.327,0.419,0.269,0.452,0.483,no specific emotion,0,neutral,0,"Whataboutism,Straw_Men,Red_Herring"
2703,761674108,derision,1125,1133,0.507,0.389,0.157,0.554,0.324,sadness,6,negative,-1,Loaded_Language
2704,761674108,""" dangerous to our democracy. """,1153,1182,0.42,0.474,0.251,0.481,0.418,sadness,5,negative,-1,"Name_Calling,Labeling"
2705,761674108,savagery,1396,1404,0.521,0.572,0.243,0.542,0.44,fear,6,negative,-1,Loaded_Language
2706,761674108,about the future,1527,1543,0.236,0.314,0.375,0.345,0.557,joy,4,positive,1,"Exaggeration,Minimisation"
2707,761674108,Trump is president because he read the party and the country right,1549,1615,0.371,0.342,0.28,0.349,0.534,joy,3,positive,1,Causal_Oversimplification
2708,761674108,How could the Beltway GOP not see,1690,1723,0.494,0.461,0.17,0.445,0.303,anger,5,negative,-1,Doubt
2709,761674108,What had a quarter century of Bushite free trade produced?,1902,1961,0.384,0.393,0.198,0.359,0.421,fear,4,negative,-1,Doubt
2710,761674108,Could Republicans not see,2267,2292,0.411,0.34,0.203,0.398,0.326,anger,4,negative,-1,Doubt
2711,761674108,U.S. dead,2478,2487,0.558,0.481,0.221,0.557,0.323,anger,6,negative,-1,Flag-Waving
2712,761674108,monsters,2880,2888,0.384,0.418,0.368,0.449,0.46,sadness,4,negative,-1,Loaded_Language
2713,761674108,destroy,2892,2899,0.554,0.541,0.174,0.582,0.336,sadness,6,negative,-1,Loaded_Language
2714,761674108,Americans,3038,3047,0.365,0.332,0.321,0.422,0.484,no specific emotion,0,neutral,0,Flag-Waving
2715,761674108,nativists,3286,3295,0.331,0.333,0.279,0.32,0.46,fear,3,negative,-1,"Name_Calling,Labeling"
2716,761674108,parade,3300,3306,0.3,0.262,0.383,0.389,0.559,joy,4,positive,1,Loaded_Language
2717,761674108,superiority,3319,3330,0.365,0.354,0.382,0.392,0.504,no specific emotion,0,neutral,0,"Exaggeration,Minimisation"
2718,761674108,Trumpism,3465,3473,0.387,0.366,0.239,0.392,0.475,sadness,4,negative,-1,"Name_Calling,Labeling"
2719,761674108,no two people are more responsible,3479,3513,0.377,0.465,0.383,0.454,0.507,no specific emotion,0,neutral,0,"Exaggeration,Minimisation"
2720,761674108,triumph,3674,3681,0.319,0.261,0.523,0.325,0.615,joy,5,positive,1,Loaded_Language
2721,761674108,Trumpism,4236,4244,0.387,0.366,0.239,0.392,0.475,sadness,4,negative,-1,Repetition
2722,761674108,America,4212,4219,0.316,0.349,0.445,0.394,0.538,joy,4,positive,1,Flag-Waving
2723,761674108,"Should Trump fall, and a restored establishment attempt to reimpose the old policies, there will be a truly uncivil war in this country.",4529,4666,0.506,0.526,0.14,0.456,0.365,fear,5,negative,-1,Black-and-White_Fallacy
2724,761674108,"After the Trumpian revolt, there is no going back.",4666,4716,0.389,0.433,0.266,0.4,0.441,fear,4,negative,-1,Black-and-White_Fallacy
2725,761674108,most American of writers,4725,4749,0.299,0.242,0.413,0.285,0.581,joy,4,positive,1,"Exaggeration,Minimisation"
2726,761674108,most American,4725,4738,0.324,0.266,0.418,0.342,0.551,joy,4,positive,1,Flag-Waving
2727,761674108,our democracy,1167,1180,0.273,0.324,0.336,0.37,0.571,joy,3,positive,1,Flag-Waving
2728,761674108,our future,2138,2148,0.19,0.267,0.386,0.324,0.596,joy,4,positive,1,Flag-Waving
2729,761674108,to end tyranny in our world,2424,2451,0.362,0.412,0.315,0.454,0.454,sadness,5,negative,-1,Slogans
2730,761674108,tens of thousands of wounded,2489,2517,0.462,0.505,0.229,0.596,0.409,sadness,6,negative,-1,Loaded_Language
2731,761674108,trillions of dollars sunk,2519,2544,0.482,0.542,0.23,0.526,0.348,fear,5,negative,-1,Loaded_Language
2732,761674108,millions uprooted and homeless,2630,2660,0.439,0.484,0.379,0.529,0.453,sadness,5,negative,-1,Loaded_Language
2733,761674108,About which of half a dozen wars were they right,3578,3626,0.393,0.363,0.318,0.407,0.455,sadness,4,negative,-1,Doubt
2734,761674108,blunders,3522,3530,0.392,0.274,0.256,0.395,0.476,sadness,4,negative,-1,Loaded_Language
2735,761674108,Prodigal Son,4083,4095,0.325,0.298,0.345,0.371,0.494,no specific emotion,0,neutral,0,"Name_Calling,Labeling"
2736,761674108,"Do they believe their old agenda of open borders, amnesty, free trade globalism and democracy-crusading can become America ' s agenda again?",4097,4235,0.397,0.403,0.172,0.364,0.463,fear,4,negative,-1,Doubt
2737,761674108,there is no going back,4693,4715,0.336,0.316,0.274,0.381,0.442,sadness,4,negative,-1,Thought-terminating_Cliches
2738,761780613,"So much time and money wasted, so many lives ruined",783,834,0.556,0.541,0.176,0.603,0.284,sadness,6,very negative,-2,Loaded_Language
2739,761780613,No Collusion,887,899,0.467,0.342,0.115,0.52,0.372,sadness,5,negative,-1,Slogans
2740,761874505,"""  They used me as an example because of [the backlash over] Hillary Clinton,  """,2311,2389,0.446,0.441,0.282,0.421,0.458,anger,4,negative,-1,Causal_Oversimplification
2741,761874505,but they didn  '  t prosecute Hillary Clinton.,1831,1873,0.491,0.337,0.156,0.472,0.306,anger,5,negative,-1,"Whataboutism,Straw_Men,Red_Herring"
2742,761874505,Two guys on my ship did the same thing and weren  '  t treated as criminals,1905,1976,0.511,0.37,0.268,0.47,0.394,anger,5,negative,-1,"Whataboutism,Straw_Men,Red_Herring"
2743,761874505,actively destroyed his life an made it all but impossible,2725,2782,0.526,0.584,0.237,0.579,0.308,fear,6,negative,-1,"Exaggeration,Minimisation"
2744,761874505,free,2858,2862,0.254,0.228,0.295,0.346,0.551,joy,3,positive,1,Repetition
2745,761874505,with good reason,2921,2937,0.323,0.191,0.461,0.323,0.549,joy,5,positive,1,Loaded_Language
2746,761897089,our Republic,4638,4650,0.206,0.261,0.339,0.372,0.596,joy,3,positive,1,Flag-Waving
2747,761897089,The American people,4692,4711,0.282,0.299,0.344,0.328,0.54,joy,3,positive,1,Flag-Waving
2748,761897089,our country,4565,4576,0.26,0.345,0.404,0.376,0.576,joy,4,positive,1,Flag-Waving
2749,761897089,Americans,4475,4484,0.365,0.332,0.321,0.422,0.484,no specific emotion,0,neutral,0,Flag-Waving
2750,761897089,a fine young man,3490,3506,0.245,0.228,0.461,0.251,0.609,joy,5,positive,1,"Name_Calling,Labeling"
2751,761897089,the known criminal,4511,4529,0.413,0.386,0.227,0.429,0.48,sadness,4,negative,-1,"Name_Calling,Labeling"
2752,761897089,foolish,3364,3371,0.524,0.46,0.168,0.563,0.288,sadness,6,very negative,-2,"Name_Calling,Labeling"
2753,761897089,"""  They used me as an example because of [the backlash over] Hillary Clinton,  """,3636,3712,0.446,0.441,0.282,0.421,0.458,anger,4,negative,-1,Causal_Oversimplification
2754,761897089,trashing,4629,4637,0.542,0.439,0.206,0.49,0.325,anger,5,negative,-1,Loaded_Language
2755,761897089,corrupt,4586,4593,0.461,0.437,0.181,0.517,0.348,sadness,5,negative,-1,Loaded_Language
2756,761897089,tremendous,4138,4148,0.365,0.391,0.384,0.438,0.497,no specific emotion,0,neutral,0,Loaded_Language
2757,761897089,foolish,3364,3371,0.524,0.46,0.168,0.563,0.288,sadness,6,very negative,-2,Loaded_Language
2758,761897089,but they didn  '  t prosecute Hillary Clinton,1775,1816,0.483,0.364,0.156,0.46,0.328,anger,5,negative,-1,"Whataboutism,Straw_Men,Red_Herring"
2759,761897089,Two guys on my ship did the same thing and weren  '  t treated as criminals.,1849,1921,0.483,0.376,0.246,0.448,0.413,anger,5,negative,-1,"Whataboutism,Straw_Men,Red_Herring"
2760,761968851,It is commonly said that wage stagnation contributed to an economic anxiety in middle America that carried Donald Trump into the White House...,3843,3984,0.465,0.607,0.177,0.443,0.369,fear,6,negative,-1,Causal_Oversimplification
2761,761968851,ADVANTAGE AMERICANS,5797,5816,0.291,0.286,0.324,0.313,0.568,joy,3,positive,1,Flag-Waving
2762,761968851,the Wolff book brouhaha,149,173,0.214,0.319,0.498,0.28,0.635,joy,5,positive,1,Loaded_Language
2763,761968851,and which I argued meant that an unreported illegal alien surge was underway,993,1069,0.555,0.496,0.237,0.456,0.4,anger,6,negative,-1,Causal_Oversimplification
2764,761968851,especially striking,1641,1660,0.331,0.294,0.397,0.35,0.511,no specific emotion,0,neutral,0,Loaded_Language
2765,761968851,roared back,5243,5255,0.392,0.297,0.419,0.437,0.444,sadness,4,negative,-1,Loaded_Language
2766,761968851,ADVANTAGE AMERICANS,5797,5816,0.291,0.286,0.324,0.313,0.568,joy,3,positive,1,Loaded_Language
2767,761968851,ADVANTAGE AMERICANS,5950,5969,0.291,0.286,0.324,0.313,0.568,joy,3,positive,1,Loaded_Language
2768,761968851,ADVANTAGE IMMIGRANTS,6237,6257,0.29,0.315,0.345,0.365,0.596,joy,3,positive,1,Loaded_Language
2769,761968851,ADVANTAGE AMERICANS,6389,6408,0.291,0.286,0.324,0.313,0.568,joy,3,positive,1,Loaded_Language
2770,761968851,ADVANTAGE AMERICANS,6389,6408,0.291,0.286,0.324,0.313,0.568,joy,3,positive,1,Repetition
2771,761968851,woke up,7163,7171,0.377,0.381,0.365,0.472,0.453,sadness,5,negative,-1,Loaded_Language
2772,761968851,an outright retreat,755,774,0.353,0.457,0.274,0.487,0.401,sadness,5,negative,-1,Loaded_Language
2773,761968851,dramatic contrast,787,805,0.371,0.341,0.279,0.325,0.506,no specific emotion,0,neutral,0,Loaded_Language
2774,761968851,rocket,4199,4205,0.384,0.397,0.356,0.445,0.428,sadness,4,negative,-1,Loaded_Language
2775,761968851,Obama-era levels,5258,5275,0.36,0.404,0.221,0.449,0.49,no specific emotion,0,neutral,0,"Name_Calling,Labeling"
2776,761969038,Time is running out,5552,5571,0.443,0.473,0.369,0.44,0.492,no specific emotion,0,neutral,0,Thought-terminating_Cliches
2777,761969038,increasingly befuddled,119,142,0.455,0.519,0.385,0.509,0.459,fear,5,negative,-1,Loaded_Language
2778,761969038,mysterious memos,305,322,0.403,0.4,0.272,0.402,0.442,anger,4,negative,-1,Loaded_Language
2779,761969038,the picture is still bleaker,1755,1783,0.402,0.505,0.356,0.486,0.523,joy,4,positive,1,Loaded_Language
2780,761969038,A TIE,4048,4054,0.3,0.301,0.226,0.373,0.468,sadness,4,negative,-1,Loaded_Language
2781,761969038,ADVANTAGE NATIVE-BORN,4149,4170,0.294,0.291,0.343,0.315,0.634,joy,3,positive,1,Loaded_Language
2782,761969038,ADVANTAGE NATIVE-BORN,4271,4293,0.294,0.291,0.343,0.315,0.634,joy,3,positive,1,Loaded_Language
2783,761969038,ADVANTAGE IMMIGRANTS,4521,4541,0.29,0.315,0.345,0.365,0.596,joy,3,positive,1,Loaded_Language
2784,761969038,ADVANTAGE NATIVE-BORN,4391,4413,0.294,0.291,0.343,0.315,0.634,joy,3,positive,1,Loaded_Language
2785,761969038,Can the same be said for the Obama Administration,5614,5663,0.383,0.343,0.074,0.481,0.381,sadness,5,negative,-1,Doubt
2786,761969038,"Simply put, the 21st century has not been good for non-Hispanic job seekers",1971,2046,0.416,0.416,0.218,0.446,0.426,sadness,4,negative,-1,Causal_Oversimplification
2787,761969038,ADVANTAGE NATIVE-BORN,4391,4413,0.294,0.291,0.343,0.315,0.634,joy,3,positive,1,Repetition
2788,761969692,"Only legislation, above all an immigration moratorium, can secure the fruits of the current economic expansion for Americans.",601,726,0.385,0.375,0.287,0.322,0.522,joy,3,positive,1,Black-and-White_Fallacy
2789,761969692,America First,1894,1907,0.314,0.361,0.35,0.424,0.505,no specific emotion,0,neutral,0,Flag-Waving
2790,761969692,"The only answer is legislation -  border wall to stop the illegal alien flow; a second Operation Wetback, including E-Verify, to get the illegal alien self-deporting; a moratorium on legal immigration",2291,2489,0.519,0.482,0.209,0.437,0.428,anger,5,negative,-1,Black-and-White_Fallacy
2791,761969692,ADVANTAGE AMERICANS,6522,6541,0.291,0.286,0.324,0.313,0.568,joy,3,positive,1,Flag-Waving
2792,761969692,big winners,393,405,0.294,0.209,0.352,0.361,0.589,joy,4,positive,1,"Name_Calling,Labeling"
2793,761969692,big losers,482,492,0.382,0.31,0.226,0.434,0.472,sadness,4,negative,-1,"Name_Calling,Labeling"
2794,761969692,too steeped in economic euphoria,2057,2090,0.356,0.422,0.358,0.392,0.48,fear,4,negative,-1,Loaded_Language
2795,761969692,with the evaporation,2993,3014,0.31,0.261,0.368,0.303,0.55,joy,4,positive,1,Loaded_Language
2796,761969692,the Trump Effect,3017,3033,0.392,0.393,0.188,0.395,0.46,sadness,4,negative,-1,"Name_Calling,Labeling"
2797,761969692,"the term   ""  native born  ""   will refer to a minuscule fraction of the U.S. population",4010,4090,0.444,0.418,0.191,0.435,0.448,anger,4,negative,-1,"Exaggeration,Minimisation"
2798,761969692,ADVANTAGE IMMIGRANTS,5796,5816,0.29,0.315,0.345,0.365,0.596,joy,3,positive,1,Loaded_Language
2799,761969692,ADVANTAGE IMMIGRANTS,5915,5935,0.29,0.315,0.345,0.365,0.596,joy,3,positive,1,Loaded_Language
2800,761969692,ADVANTAGE IMMIGRANTS,6064,6084,0.29,0.315,0.345,0.365,0.596,joy,3,positive,1,Loaded_Language
2801,761969692,ADVANTAGE AMERICANS,6522,6541,0.291,0.286,0.324,0.313,0.568,joy,3,positive,1,Loaded_Language
2802,761969692,had rebounded dramatically,6636,6662,0.322,0.283,0.454,0.393,0.571,joy,5,positive,1,Loaded_Language
2803,761969692,a welcome respite,1557,1574,0.211,0.26,0.602,0.281,0.765,joy,6,very positive,2,"Name_Calling,Labeling"
2804,761969692,the conservative non-Main Stream Media,2005,2044,0.368,0.409,0.204,0.395,0.48,no specific emotion,0,neutral,0,"Name_Calling,Labeling"
2805,761969692,jawboned away,2276,2289,0.458,0.442,0.33,0.507,0.407,sadness,5,negative,-1,Loaded_Language
2806,761969692,comes on the heels of gains,2858,2886,0.378,0.34,0.366,0.471,0.488,no specific emotion,0,neutral,0,Loaded_Language
2807,762147609,American people,531,546,0.333,0.292,0.328,0.4,0.517,no specific emotion,0,neutral,0,Flag-Waving
2808,762147609,the American people,8629,8648,0.282,0.3,0.344,0.328,0.54,joy,3,positive,1,Flag-Waving
2809,762147609,rogue nation,648,660,0.345,0.348,0.315,0.358,0.48,no specific emotion,0,neutral,0,"Name_Calling,Labeling"
2810,762147609,shock,3287,3292,0.517,0.616,0.15,0.636,0.3,sadness,6,very negative,-2,Loaded_Language
2811,762147609,dramatically,4034,4046,0.374,0.436,0.318,0.44,0.458,sadness,4,negative,-1,Loaded_Language
2812,762147609,Mr. Trump,2113,2122,0.33,0.294,0.302,0.372,0.555,joy,3,positive,1,"Name_Calling,Labeling"
2813,762147609,Mr. Trump,3108,3117,0.33,0.294,0.302,0.372,0.555,joy,3,positive,1,Repetition
2814,762147609,Mr. Trump,3930,3939,0.33,0.294,0.302,0.372,0.555,joy,3,positive,1,Repetition
2815,762147609,windfall of cash,1298,1314,0.349,0.313,0.38,0.38,0.606,joy,4,positive,1,"Exaggeration,Minimisation"
2816,762147609,"Companies doing business in Iran face substantial risks, and those risks are even greater as we reimpose nuclear-related sanctions",2160,2290,0.422,0.492,0.265,0.411,0.449,fear,5,negative,-1,Appeal_to_fear-prejudice
2817,762147609,activities could be quickly expanded,3800,3836,0.255,0.263,0.335,0.277,0.514,no specific emotion,0,neutral,0,Appeal_to_fear-prejudice
2818,762152527,wishy-washy,1412,1423,0.354,0.332,0.369,0.455,0.405,sadness,5,negative,-1,Loaded_Language
2819,762152527,startling,2017,2026,0.407,0.398,0.251,0.448,0.403,sadness,4,negative,-1,Loaded_Language
2820,762152527,betraying the interest of the American people,1121,1166,0.423,0.338,0.176,0.439,0.428,sadness,4,negative,-1,Flag-Waving
